|C170|2|ITEM015|MERCADORIA SINTETICA C 0107|4,000|UN|361,50|0,00|0|49|6404||361,50|1,6500|5,96|49|361,50|7,6000|27,47|CTA_MERC|||||
|C170|3|ITEM016|MERCADORIA SINTETICA C 0108|5,000|UN|518,50|0,00|0|50|5101||518,50|1,6500|8,56|50|518,50|7,6000|39,41|CTA_MERC|||||
|C100|0|1|PART003|55|00|1|20055|35260899000000030001553550000200551700200558|11082026|11082026|295,50|0|0,00|0,00|295,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM017|MERCADORIA SINTETICA C 0109|6,000|UN|295,50|0,00|0|50|1102||295,50|1,6500|4,88|50|295,50|7,6000|22,46|CTA_MERC|||||
|C100|1|0|PART004|55|00|1|20056|35260899000000040001553560000200561700200565|14082026|14082026|930,00|0|0,00|0,00|930,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM018|MERCADORIA SINTETICA C 0110|7,000|UN|386,50|0,00|0|60|5405||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM019|MERCADORIA SINTETICA C 0111|8,000|UN|543,50|0,00|0|70|6101||543,50|1,6500|8,97|70|543,50|7,6000|41,31|CTA_MERC|||||
|C100|1|1|PART005|55|00|1|20057|35260899000000050001553570000200571700200572|17082026|17082026|1903,50|0|0,00|0,00|1903,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM020|MERCADORIA SINTETICA C 0112|1,000|UN|477,50|0,00|0|73|6102||477,50|1,6500|7,88|73|477,50|7,6000|36,29|CTA_MERC|||||
|C170|2|ITEM001|MERCADORIA SINTETICA C 0113|2,000|UN|634,50|0,00|0|98|6404||634,50|1,6500|10,47|98|634,50|7,6000|48,22|CTA_MERC|||||
|C170|3|ITEM002|MERCADORIA SINTETICA C 0114|3,000|UN|791,50|0,00|0|01|5101||791,50|1,6500|13,06|01|791,50|7,6000|60,15|CTA_MERC|||||
|C100|1|0|PART006|55|00|1|20058|35260899000000060001553580000200581700200580|20082026|20082026|568,50|0|0,00|0,00|568,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM003|MERCADORIA SINTETICA C 0115|4,000|UN|568,50|0,00|0|01|5102||568,50|1,6500|9,38|01|568,50|7,6000|43,21|CTA_MERC|||||
|C100|1|1|PART007|55|00|1|20059|35260899000000070001553590000200591700200597|23082026|23082026|1476,00|0|0,00|0,00|1476,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM004|MERCADORIA SINTETICA C 0116|5,000|UN|659,50|0,00|0|04|5405||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM005|MERCADORIA SINTETICA C 0117|6,000|UN|816,50|0,00|0|06|6101||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C100|0|0|PART008|55|00|1|20060|35260899000000080001553600000200601700200605|26082026|26082026|2722,50|0|0,00|0,00|2722,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM006|MERCADORIA SINTETICA C 0118|7,000|UN|750,50|0,00|0|07|2102||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM007|MERCADORIA SINTETICA C 0119|8,000|UN|907,50|0,00|0|08|2403||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM008|MERCADORIA SINTETICA C 0120|1,000|UN|1064,50|0,00|0|49|1101||1064,50|1,6500|17,56|49|1064,50|7,6000|80,90|CTA_MERC|||||
|C100|1|1|PART009|55|00|1|20061|35260899000000090001553610000200611700200612|29082026|29082026|841,50|0|0,00|0,00|841,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM009|MERCADORIA SINTETICA C 0121|2,000|UN|841,50|0,00|0|49|5102||841,50|1,6500|13,88|49|841,50|7,6000|63,95|CTA_MERC|||||
|C100|1|0|PART010|55|00|1|20062|35260899000000100001553620000200621700200620|01082026|01082026|2022,00|0|0,00|0,00|2022,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM010|MERCADORIA SINTETICA C 0122|3,000|UN|932,50|0,00|0|51|5405||932,50|1,6500|15,39|51|932,50|7,6000|70,87|CTA_MERC|||||
|C170|2|ITEM011|MERCADORIA SINTETICA C 0123|4,000|UN|1089,50|0,00|0|60|6101||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART011|55|00|1|20063|35260899000000110001553630000200631700200637|04082026|04082026|3541,50|0|0,00|0,00|3541,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM012|MERCADORIA SINTETICA C 0124|5,000|UN|1023,50|0,00|0|70|6102||1023,50|1,6500|16,89|70|1023,50|7,6000|77,79|CTA_MERC|||||
|C170|2|ITEM013|MERCADORIA SINTETICA C 0125|6,000|UN|1180,50|0,00|0|73|6404||1180,50|1,6500|19,48|73|1180,50|7,6000|89,72|CTA_MERC|||||
|C170|3|ITEM014|MERCADORIA SINTETICA C 0126|7,000|UN|1337,50|0,00|0|98|5101||1337,50|1,6500|22,07|98|1337,50|7,6000|101,65|CTA_MERC|||||
|C100|1|0|PART012|55|00|1|20064|35260899000000120001553640000200641700200644|07082026|07082026|1114,50|0|0,00|0,00|1114,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM015|MERCADORIA SINTETICA C 0127|8,000|UN|1114,50|0,00|0|98|5102||1114,50|1,6500|18,39|98|1114,50|7,6000|84,70|CTA_MERC|||||
|C100|0|1|PART013|55|00|1|20065|35260899000000130001553650000200651700200651|10082026|10082026|2568,00|0|0,00|0,00|2568,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM016|MERCADORIA SINTETICA C 0128|1,000|UN|1205,50|0,00|0|02|1403||1205,50|1,6500|19,89|02|1205,50|7,6000|91,62|CTA_MERC|||||
|C170|2|ITEM017|MERCADORIA SINTETICA C 0129|2,000|UN|1362,50|0,00|0|04|2101||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART014|55|00|1|20066|35260899000000140001553660000200661700200669|13082026|13082026|4360,50|0|0,00|0,00|4360,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM018|MERCADORIA SINTETICA C 0130|3,000|UN|1296,50|0,00|0|06|6102||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM019|MERCADORIA SINTETICA C 0131|4,000|UN|1453,50|0,00|0|07|6404||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM020|MERCADORIA SINTETICA C 0132|5,000|UN|1610,50|0,00|0|08|5101||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART015|55|00|1|20067|35260899000000150001553670000200671700200676|16082026|16082026|1387,50|0|0,00|0,00|1387,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM001|MERCADORIA SINTETICA C 0133|6,000|UN|1387,50|0,00|0|08|5102||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART016|55|00|1|20068|35260899000000160001553680000200681700200683|19082026|19082026|3114,00|0|0,00|0,00|3114,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM002|MERCADORIA SINTETICA C 0134|7,000|UN|1478,50|0,00|0|50|5405||1478,50|1,6500|24,40|50|1478,50|7,6000|112,37|CTA_MERC|||||
|C170|2|ITEM003|MERCADORIA SINTETICA C 0135|8,000|UN|1635,50|0,00|0|51|6101||1635,50|1,6500|26,99|51|1635,50|7,6000|124,30|CTA_MERC|||||
|C100|1|1|PART017|55|00|1|20069|35260899000000170001553690000200691700200690|22082026|22082026|5179,50|0|0,00|0,00|5179,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM004|MERCADORIA SINTETICA C 0136|1,000|UN|1569,50|0,00|0|60|6102||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM005|MERCADORIA SINTETICA C 0137|2,000|UN|1726,50|0,00|0|70|6404||1726,50|1,6500|28,49|70|1726,50|7,6000|131,21|CTA_MERC|||||
|C170|3|ITEM006|MERCADORIA SINTETICA C 0138|3,000|UN|1883,50|0,00|0|73|5101||1883,50|1,6500|31,08|73|1883,50|7,6000|143,15|CTA_MERC|||||
|C100|0|0|PART018|55|00|1|20070|35260899000000180001553700000200701700200709|25082026|25082026|1660,50|0|0,00|0,00|1660,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM007|MERCADORIA SINTETICA C 0139|4,000|UN|1660,50|0,00|0|73|1102||1660,50|1,6500|27,40|73|1660,50|7,6000|126,20|CTA_MERC|||||
|C100|1|1|PART019|55|00|1|20071|35260899000000190001553710000200711700200716|28082026|28082026|3660,00|0|0,00|0,00|3660,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM008|MERCADORIA SINTETICA C 0140|5,000|UN|1751,50|0,00|0|01|5405||1751,50|1,6500|28,90|01|1751,50|7,6000|133,11|CTA_MERC|||||
|C170|2|ITEM009|MERCADORIA SINTETICA C 0141|6,000|UN|1908,50|0,00|0|02|6101||1908,50|1,6500|31,49|02|1908,50|7,6000|145,05|CTA_MERC|||||
|C100|1|0|PART020|55|00|1|20072|35260899000000200001553720000200721700200723|31082026|31082026|5998,50|0|0,00|0,00|5998,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM010|MERCADORIA SINTETICA C 0142|7,000|UN|1842,50|0,00|0|04|6102||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM011|MERCADORIA SINTETICA C 0143|8,000|UN|1999,50|0,00|0|06|6404||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM012|MERCADORIA SINTETICA C 0144|1,000|UN|2156,50|0,00|0|07|5101||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART021|55|00|1|20073|35260899000000210001553730000200731700200730|03082026|03082026|1933,50|0|0,00|0,00|1933,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM013|MERCADORIA SINTETICA C 0145|2,000|UN|1933,50|0,00|0|07|5102||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART022|55|00|1|20074|35260899000000220001553740000200741700200748|06082026|06082026|4206,00|0|0,00|0,00|4206,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM014|MERCADORIA SINTETICA C 0146|3,000|UN|2024,50|0,00|0|49|5405||2024,50|1,6500|33,40|49|2024,50|7,6000|153,86|CTA_MERC|||||
|C170|2|ITEM015|MERCADORIA SINTETICA C 0147|4,000|UN|2181,50|0,00|0|50|6101||2181,50|1,6500|35,99|50|2181,50|7,6000|165,79|CTA_MERC|||||
|C100|0|1|PART023|55|00|1|20075|35260899000000230001553750000200751700200755|09082026|09082026|6817,50|0|0,00|0,00|6817,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM016|MERCADORIA SINTETICA C 0148|5,000|UN|2115,50|0,00|0|51|2102||2115,50|1,6500|34,91|51|2115,50|7,6000|160,78|CTA_MERC|||||
|C170|2|ITEM017|MERCADORIA SINTETICA C 0149|6,000|UN|2272,50|0,00|0|60|2403||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM018|MERCADORIA SINTETICA C 0150|7,000|UN|2429,50|0,00|0|70|1101||2429,50|1,6500|40,09|70|2429,50|7,6000|184,64|CTA_MERC|||||
|C100|1|0|PART024|55|00|1|20076|35260899000000240001553760000200761700200762|12082026|12082026|2206,50|0|0,00|0,00|2206,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM019|MERCADORIA SINTETICA C 0151|8,000|UN|2206,50|0,00|0|70|5102||2206,50|1,6500|36,41|70|2206,50|7,6000|167,69|CTA_MERC|||||
|C100|1|1|PART025|55|00|1|20077|35260899000000250001553770000200771700200770|15082026|15082026|4752,00|0|0,00|0,00|4752,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM020|MERCADORIA SINTETICA C 0152|1,000|UN|2297,50|0,00|0|98|5405||2297,50|1,6500|37,91|98|2297,50|7,6000|174,61|CTA_MERC|||||
|C170|2|ITEM001|MERCADORIA SINTETICA C 0153|2,000|UN|2454,50|0,00|0|01|6101||2454,50|1,6500|40,50|01|2454,50|7,6000|186,54|CTA_MERC|||||
|C100|1|0|PART026|55|00|1|20078|35260899000000260001553780000200781700200787|18082026|18082026|7636,50|0|0,00|0,00|7636,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM002|MERCADORIA SINTETICA C 0154|3,000|UN|2388,50|0,00|0|02|6102||2388,50|1,6500|39,41|02|2388,50|7,6000|181,53|CTA_MERC|||||
|C170|2|ITEM003|MERCADORIA SINTETICA C 0155|4,000|UN|2545,50|0,00|0|04|6404||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM004|MERCADORIA SINTETICA C 0156|5,000|UN|2702,50|0,00|0|06|5101||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART027|55|00|1|20079|35260899000000270001553790000200791700200794|21082026|21082026|2479,50|0|0,00|0,00|2479,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM005|MERCADORIA SINTETICA C 0157|6,000|UN|2479,50|0,00|0|06|5102||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C100|0|0|PART028|55|00|1|20080|35260899000000280001553800000200801700200802|24082026|24082026|5298,00|0|0,00|0,00|5298,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM006|MERCADORIA SINTETICA C 0158|7,000|UN|2570,50|0,00|0|08|1403||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM007|MERCADORIA SINTETICA C 0159|8,000|UN|2727,50|0,00|0|49|2101||2727,50|1,6500|45,00|49|2727,50|7,6000|207,29|CTA_MERC|||||
|C100|1|1|PART029|55|00|1|20081|35260899000000290001553810000200811700200810|27082026|27082026|8455,50|0|0,00|0,00|8455,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM008|MERCADORIA SINTETICA C 0160|1,000|UN|2661,50|0,00|0|50|6102||2661,50|1,6500|43,91|50|2661,50|7,6000|202,27|CTA_MERC|||||
|C170|2|ITEM009|MERCADORIA SINTETICA C 0161|2,000|UN|2818,50|0,00|0|51|6404||2818,50|1,6500|46,51|51|2818,50|7,6000|214,21|CTA_MERC|||||
|C170|3|ITEM010|MERCADORIA SINTETICA C 0162|3,000|UN|2975,50|0,00|0|60|5101||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART030|55|00|1|20082|35260899000000300001553820000200821700200827|30082026|30082026|2752,50|0|0,00|0,00|2752,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM011|MERCADORIA SINTETICA C 0163|4,000|UN|2752,50|0,00|0|60|5102||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART001|55|00|1|20083|35260899000000010001553830000200831700200830|02082026|02082026|5844,00|0|0,00|0,00|5844,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM012|MERCADORIA SINTETICA C 0164|5,000|UN|2843,50|0,00|0|73|5405||2843,50|1,6500|46,92|73|2843,50|7,6000|216,11|CTA_MERC|||||
|C170|2|ITEM013|MERCADORIA SINTETICA C 0165|6,000|UN|3000,50|0,00|0|98|6101||3000,50|1,6500|49,51|98|3000,50|7,6000|228,04|CTA_MERC|||||
|C100|1|0|PART002|55|00|1|20084|35260899000000020001553840000200841700200848|05082026|05082026|9274,50|0|0,00|0,00|9274,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM014|MERCADORIA SINTETICA C 0166|7,000|UN|2934,50|0,00|0|01|6102||2934,50|1,6500|48,42|01|2934,50|7,6000|223,02|CTA_MERC|||||
|C170|2|ITEM015|MERCADORIA SINTETICA C 0167|8,000|UN|3091,50|0,00|0|02|6404||3091,50|1,6500|51,01|02|3091,50|7,6000|234,95|CTA_MERC|||||
|C170|3|ITEM016|MERCADORIA SINTETICA C 0168|1,000|UN|3248,50|0,00|0|04|5101||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C100|0|1|PART003|55|00|1|20085|35260899000000030001553850000200851700200855|08082026|08082026|3025,50|0|0,00|0,00|3025,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM017|MERCADORIA SINTETICA C 0169|2,000|UN|3025,50|0,00|0|04|1102||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART004|55|00|1|20086|35260899000000040001553860000200861700200862|11082026|11082026|6390,00|0|0,00|0,00|6390,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM018|MERCADORIA SINTETICA C 0170|3,000|UN|3116,50|0,00|0|07|5405||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM019|MERCADORIA SINTETICA C 0171|4,000|UN|3273,50|0,00|0|08|6101||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART005|55|00|1|20087|35260899000000050001553870000200871700200870|14082026|14082026|10093,50|0|0,00|0,00|10093,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM020|MERCADORIA SINTETICA C 0172|5,000|UN|3207,50|0,00|0|49|6102||3207,50|1,6500|52,92|49|3207,50|7,6000|243,77|CTA_MERC|||||
|C170|2|ITEM001|MERCADORIA SINTETICA C 0173|6,000|UN|3364,50|0,00|0|50|6404||3364,50|1,6500|55,51|50|3364,50|7,6000|255,70|CTA_MERC|||||
|C170|3|ITEM002|MERCADORIA SINTETICA C 0174|7,000|UN|3521,50|0,00|0|51|5101||3521,50|1,6500|58,10|51|3521,50|7,6000|267,63|CTA_MERC|||||
|C100|1|0|PART006|55|00|1|20088|35260899000000060001553880000200881700200887|17082026|17082026|3298,50|0|0,00|0,00|3298,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM003|MERCADORIA SINTETICA C 0175|8,000|UN|3298,50|0,00|0|51|5102||3298,50|1,6500|54,43|51|3298,50|7,6000|250,69|CTA_MERC|||||
|C100|1|1|PART007|55|00|1|20089|35260899000000070001553890000200891700200894|20082026|20082026|6936,00|0|0,00|0,00|6936,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM004|MERCADORIA SINTETICA C 0176|1,000|UN|3389,50|0,00|0|70|5405||3389,50|1,6500|55,93|70|3389,50|7,6000|257,60|CTA_MERC|||||
|C170|2|ITEM005|MERCADORIA SINTETICA C 0177|2,000|UN|3546,50|0,00|0|73|6101||3546,50|1,6500|58,52|73|3546,50|7,6000|269,53|CTA_MERC|||||
|C100|0|0|PART008|55|00|1|20090|35260899000000080001553900000200901700200902|23082026|23082026|10912,50|0|0,00|0,00|10912,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM006|MERCADORIA SINTETICA C 0178|3,000|UN|3480,50|0,00|0|98|2102||3480,50|1,6500|57,43|98|3480,50|7,6000|264,52|CTA_MERC|||||
|C170|2|ITEM007|MERCADORIA SINTETICA C 0179|4,000|UN|3637,50|0,00|0|01|2403||3637,50|1,6500|60,02|01|3637,50|7,6000|276,45|CTA_MERC|||||
|C170|3|ITEM008|MERCADORIA SINTETICA C 0180|5,000|UN|3794,50|0,00|0|02|1101||3794,50|1,6500|62,61|02|3794,50|7,6000|288,38|CTA_MERC|||||
|C100|1|1|PART009|55|00|1|20091|35260899000000090001553910000200911700200910|26082026|26082026|3571,50|0|0,00|0,00|3571,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM009|MERCADORIA SINTETICA C 0181|6,000|UN|3571,50|0,00|0|02|5102||3571,50|1,6500|58,93|02|3571,50|7,6000|271,43|CTA_MERC|||||
|C100|1|0|PART010|55|00|1|20092|35260899000000100001553920000200921700200927|29082026|29082026|7482,00|0|0,00|0,00|7482,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM010|MERCADORIA SINTETICA C 0182|7,000|UN|3662,50|0,00|0|06|5405||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM011|MERCADORIA SINTETICA C 0183|8,000|UN|3819,50|0,00|0|07|6101||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART011|55|00|1|20093|35260899000000110001553930000200931700200934|01082026|01082026|11731,50|0|0,00|0,00|11731,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM012|MERCADORIA SINTETICA C 0184|1,000|UN|3753,50|0,00|0|08|6102||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM013|MERCADORIA SINTETICA C 0185|2,000|UN|3910,50|0,00|0|49|6404||3910,50|1,6500|64,52|49|3910,50|7,6000|297,20|CTA_MERC|||||
|C170|3|ITEM014|MERCADORIA SINTETICA C 0186|3,000|UN|4067,50|0,00|0|50|5101||4067,50|1,6500|67,11|50|4067,50|7,6000|309,13|CTA_MERC|||||
|C100|1|0|PART012|55|00|1|20094|35260899000000120001553940000200941700200941|04082026|04082026|3844,50|0|0,00|0,00|3844,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM015|MERCADORIA SINTETICA C 0187|4,000|UN|3844,50|0,00|0|50|5102||3844,50|1,6500|63,43|50|3844,50|7,6000|292,18|CTA_MERC|||||
|C100|0|1|PART013|55|00|1|20095|35260899000000130001553950000200951700200959|07082026|07082026|8028,00|0|0,00|0,00|8028,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM016|MERCADORIA SINTETICA C 0188|5,000|UN|3935,50|0,00|0|60|1403||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM017|MERCADORIA SINTETICA C 0189|6,000|UN|4092,50|0,00|0|70|2101||4092,50|1,6500|67,53|70|4092,50|7,6000|311,03|CTA_MERC|||||
|C100|1|0|PART014|55|00|1|20096|35260899000000140001553960000200961700200966|10082026|10082026|12550,50|0|0,00|0,00|12550,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM018|MERCADORIA SINTETICA C 0190|7,000|UN|4026,50|0,00|0|73|6102||4026,50|1,6500|66,44|73|4026,50|7,6000|306,01|CTA_MERC|||||
|C170|2|ITEM019|MERCADORIA SINTETICA C 0191|8,000|UN|4183,50|0,00|0|98|6404||4183,50|1,6500|69,03|98|4183,50|7,6000|317,95|CTA_MERC|||||
|C170|3|ITEM020|MERCADORIA SINTETICA C 0192|1,000|UN|4340,50|0,00|0|01|5101||4340,50|1,6500|71,62|01|4340,50|7,6000|329,88|CTA_MERC|||||
|C100|1|1|PART015|55|00|1|20097|35260899000000150001553970000200971700200973|13082026|13082026|4117,50|0|0,00|0,00|4117,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM001|MERCADORIA SINTETICA C 0193|2,000|UN|4117,50|0,00|0|01|5102||4117,50|1,6500|67,94|01|4117,50|7,6000|312,93|CTA_MERC|||||
|C100|1|0|PART016|55|00|1|20098|35260899000000160001553980000200981700200980|16082026|16082026|8574,00|0|0,00|0,00|8574,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM002|MERCADORIA SINTETICA C 0194|3,000|UN|4208,50|0,00|0|04|5405||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM003|MERCADORIA SINTETICA C 0195|4,000|UN|4365,50|0,00|0|06|6101||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART017|55|00|1|20099|35260899000000170001553990000200991700200998|19082026|19082026|13369,50|0|0,00|0,00|13369,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM004|MERCADORIA SINTETICA C 0196|5,000|UN|4299,50|0,00|0|07|6102||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM005|MERCADORIA SINTETICA C 0197|6,000|UN|4456,50|0,00|0|08|6404||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM006|MERCADORIA SINTETICA C 0198|7,000|UN|4613,50|0,00|0|49|5101||4613,50|1,6500|76,12|49|4613,50|7,6000|350,63|CTA_MERC|||||
|C100|0|0|PART018|55|00|1|20100|35260899000000180001554000000201001700201001|22082026|22082026|4390,50|0|0,00|0,00|4390,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM007|MERCADORIA SINTETICA C 0199|8,000|UN|4390,50|0,00|0|49|1102||4390,50|1,6500|72,44|49|4390,50|7,6000|333,68|CTA_MERC|||||
|C100|1|1|PART019|55|00|1|20101|35260899000000190001554010000201011700201019|25082026|25082026|9120,00|0|0,00|0,00|9120,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM008|MERCADORIA SINTETICA C 0200|1,000|UN|4481,50|0,00|0|51|5405||4481,50|1,6500|73,94|51|4481,50|7,6000|340,59|CTA_MERC|||||
|C170|2|ITEM009|MERCADORIA SINTETICA C 0201|2,000|UN|4638,50|0,00|0|60|6101||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART020|55|00|1|20102|35260899000000200001554020000201021700201026|28082026|28082026|14188,50|0|0,00|0,00|14188,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM010|MERCADORIA SINTETICA C 0202|3,000|UN|4572,50|0,00|0|70|6102||4572,50|1,6500|75,45|70|4572,50|7,6000|347,51|CTA_MERC|||||
|C170|2|ITEM011|MERCADORIA SINTETICA C 0203|4,000|UN|4729,50|0,00|0|73|6404||4729,50|1,6500|78,04|73|4729,50|7,6000|359,44|CTA_MERC|||||
|C170|3|ITEM012|MERCADORIA SINTETICA C 0204|5,000|UN|4886,50|0,00|0|98|5101||4886,50|1,6500|80,63|98|4886,50|7,6000|371,37|CTA_MERC|||||
