CNPJ;Período;Indicador;Registros;CST PIS;CFOP;Descrição CFOP;Âmbito CFOP;Classificação CFOP;Código Item;Descrição Item;Quantidade Registros;Valor Operação;Valor PIS;Valor Cofins
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM020;ITEM OU SERVICO SINTETICO 020;1;477,50;7,88;36,29
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM011;ITEM OU SERVICO SINTETICO 011;1;4729,50;78,04;359,44
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM013;ITEM OU SERVICO SINTETICO 013;1;1180,50;19,48;89,72
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;73;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM015;ITEM OU SERVICO SINTETICO 015;1;2431,50;40,12;184,79
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM012;ITEM OU SERVICO SINTETICO 012;1;4886,50;80,63;371,37
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM014;ITEM OU SERVICO SINTETICO 014;1;1337,50;22,07;101,65
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5101;Venda de produção do estabelecimento.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM016;ITEM OU SERVICO SINTETICO 016;1;2588,50;42,71;196,73
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;4663,50;76,95;354,43
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;Saída interna;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;1114,50;18,39;84,70
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM002;ITEM OU SERVICO SINTETICO 002;1;3548,50;58,55;269,69
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM018;ITEM OU SERVICO SINTETICO 018;1;1046,50;17,27;79,53
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;Saída interna;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM020;ITEM OU SERVICO SINTETICO 020;1;2297,50;37,91;174,61
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM013;ITEM OU SERVICO SINTETICO 013;1;3000,50;49,51;228,04
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6101;Venda de produção do estabelecimento.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM015;ITEM OU SERVICO SINTETICO 015;1;4251,50;70,15;323,11
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM008;ITEM OU SERVICO SINTETICO 008;1;4731,50;78,07;359,59
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;Saída interestadual;VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS;ITEM010;ITEM OU SERVICO SINTETICO 010;1;1182,50;19,51;89,87
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM001;ITEM OU SERVICO SINTETICO 001;1;634,50;10,47;48,22
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM003;ITEM OU SERVICO SINTETICO 003;1;1885,50;31,11;143,30
99999999000199;01/08/2026 a 31/08/2026;Receita de venda para produto;C100/C170;98;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;Saída interestadual;SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA;ITEM019;ITEM OU SERVICO SINTETICO 019;1;4183,50;69,03;317,95
99999999000199;01/08/2026 a 31/08/2026;Receitas financeiras;F100;;;;;;;;0;0,00;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;01;;;;;;;2;10256,50;169,23;779,49
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;04;;;;;;;3;9171,75;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;06;;;;;;;3;11560,75;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;07;;;;;;;3;4455,75;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;08;;;;;;;2;7898,50;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;49;;;;;;;3;12739,75;210,21;968,23
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;50;;;;;;;3;5634,75;92,97;428,25
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;51;;;;;;;2;8684,50;143,29;660,03
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;60;;;;;;;3;7418,75;0,00;0,00
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;70;;;;;;;3;6813,75;112,43;517,85
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;73;;;;;;;2;9470,50;156,27;719,76
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;98;;;;;;;3;8597,75;141,86;653,43
99999999000199;01/08/2026 a 31/08/2026;Outras receitas;F100;99;;;;;;;3;7992,75;131,88;607,45
