CNPJ;Período;Registros;Tipo Operação;Situação;Código Participante;CNPJ Participante;CPF Participante;Nome Participante;UF Origem/Destino;Número Documento;Série;Chave NF-e;Data Documento;Data Entrada/Saída;Vlr Documento;Vlr Desconto NF;Vlr Mercadoria/Operação;Vlr Frete;Vlr Seguro;Vlr Outras DA;Número Item;Código Item;Descrição Complementar;Descrição Item;NCM;Código Serviço;Código Barra;Tipo Item;Vlr Item;Qtde;Unidade Medida;Vlr Desconto Item;Natureza Crédito;CFOP;Descrição CFOP;CFOP Faturamento;CST ICMS;Vlr Base Cálculo ICMS;Alíquota ICMS;Vlr ICMS;Vlr Base Cálculo ICMS ST;Alíquota ICMS ST;Vlr ICMS ST;CST IPI;Vlr Base Cálculo IPI;Alíquota IPI;Vlr IPI;CST PIS;Vlr Base Cálculo PIS;Qtde Base Cálculo PIS;Alíquota PIS;Qtde Alíquota PIS;Vlr PIS;CST Cofins;Vlr Base Cálculo Cofins;Qtde Base Cálculo Cofins;Alíquota Cofins;Qtde Alíquota Cofins;Vlr Cofins;Conta Contábil;Débito/Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART027;99000000270001;;CLIENTE SINTETICO 027;PR;20109;1;35260899000000270001554090000201091700201097;18/08/2026;18/08/2026;409,50;0,00;409,50;0,00;0,00;0,00;1;ITEM005;MERCADORIA SINTETICA C 0217;ITEM OU SERVICO SINTETICO 005;;;;09;409,50;2,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;73;409,50;;1,6500;;6,76;73;409,50;;7,6000;;31,12;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART028;99000000280001;;CLIENTE SINTETICO 028;SC;20110;1;35260899000000280001554100000201101700201105;21/08/2026;21/08/2026;1158,00;0,00;1158,00;0,00;0,00;0,00;1;ITEM006;MERCADORIA SINTETICA C 0218;ITEM OU SERVICO SINTETICO 006;;;;09;500,50;3,000;UN;0,00;;1403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;01;500,50;;1,6500;;8,26;01;500,50;;7,6000;;38,04;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART028;99000000280001;;CLIENTE SINTETICO 028;SC;20110;1;35260899000000280001554100000201101700201105;21/08/2026;21/08/2026;1158,00;0,00;1158,00;0,00;0,00;0,00;2;ITEM007;MERCADORIA SINTETICA C 0219;ITEM OU SERVICO SINTETICO 007;;;;09;657,50;4,000;UN;0,00;;2101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;02;657,50;;1,6500;;10,85;02;657,50;;7,6000;;49,97;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20111;1;35260899000000290001554110000201111700201112;24/08/2026;24/08/2026;2245,50;0,00;2245,50;0,00;0,00;0,00;1;ITEM008;MERCADORIA SINTETICA C 0220;ITEM OU SERVICO SINTETICO 008;;;;09;591,50;5,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20111;1;35260899000000290001554110000201111700201112;24/08/2026;24/08/2026;2245,50;0,00;2245,50;0,00;0,00;0,00;2;ITEM009;MERCADORIA SINTETICA C 0221;ITEM OU SERVICO SINTETICO 009;84000009;;;00;748,50;6,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;20111;1;35260899000000290001554110000201111700201112;24/08/2026;24/08/2026;2245,50;0,00;2245,50;0,00;0,00;0,00;3;ITEM010;MERCADORIA SINTETICA C 0222;ITEM OU SERVICO SINTETICO 010;84000010;;;00;905,50;7,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART030;99000000300001;;CLIENTE SINTETICO 030;SP;20112;1;35260899000000300001554120000201121700201120;27/08/2026;27/08/2026;682,50;0,00;682,50;0,00;0,00;0,00;1;ITEM011;MERCADORIA SINTETICA C 0223;ITEM OU SERVICO SINTETICO 011;84000011;;;00;682,50;8,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;20113;1;35260899000000010001554130000201131700201133;30/08/2026;30/08/2026;1704,00;0,00;1704,00;0,00;0,00;0,00;1;ITEM012;MERCADORIA SINTETICA C 0224;ITEM OU SERVICO SINTETICO 012;84000012;;;00;773,50;1,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;49;773,50;;1,6500;;12,76;49;773,50;;7,6000;;58,79;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;20113;1;35260899000000010001554130000201131700201133;30/08/2026;30/08/2026;1704,00;0,00;1704,00;0,00;0,00;0,00;2;ITEM013;MERCADORIA SINTETICA C 0225;ITEM OU SERVICO SINTETICO 013;84000013;;;00;930,50;2,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;50;930,50;;1,6500;;15,35;50;930,50;;7,6000;;70,72;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;20114;1;35260899000000020001554140000201141700201140;02/08/2026;02/08/2026;3064,50;0,00;3064,50;0,00;0,00;0,00;1;ITEM014;MERCADORIA SINTETICA C 0226;ITEM OU SERVICO SINTETICO 014;84000014;;;00;864,50;3,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;51;864,50;;1,6500;;14,26;51;864,50;;7,6000;;65,70;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;20114;1;35260899000000020001554140000201141700201140;02/08/2026;02/08/2026;3064,50;0,00;3064,50;0,00;0,00;0,00;2;ITEM015;MERCADORIA SINTETICA C 0227;ITEM OU SERVICO SINTETICO 015;84000015;;;00;1021,50;4,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;20114;1;35260899000000020001554140000201141700201140;02/08/2026;02/08/2026;3064,50;0,00;3064,50;0,00;0,00;0,00;3;ITEM016;MERCADORIA SINTETICA C 0228;ITEM OU SERVICO SINTETICO 016;84000016;;;00;1178,50;5,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;70;1178,50;;1,6500;;19,45;70;1178,50;;7,6000;;89,57;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART003;99000000030001;;FORNECEDOR SINTETICO 003;PR;20115;1;35260899000000030001554150000201151700201158;05/08/2026;05/08/2026;955,50;0,00;955,50;0,00;0,00;0,00;1;ITEM017;MERCADORIA SINTETICA C 0229;ITEM OU SERVICO SINTETICO 017;84000017;;;00;955,50;6,000;UN;0,00;;1102;Compra para comercialização.;;;;;;;;;;;;;70;955,50;;1,6500;;15,77;70;955,50;;7,6000;;72,62;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART004;99000000040001;;FORNECEDOR SINTETICO 004;SC;20116;1;35260899000000040001554160000201161700201165;08/08/2026;08/08/2026;2250,00;0,00;2250,00;0,00;0,00;0,00;1;ITEM018;MERCADORIA SINTETICA C 0230;ITEM OU SERVICO SINTETICO 018;84000018;;;00;1046,50;7,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;98;1046,50;;1,6500;;17,27;98;1046,50;;7,6000;;79,53;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART004;99000000040001;;FORNECEDOR SINTETICO 004;SC;20116;1;35260899000000040001554160000201161700201165;08/08/2026;08/08/2026;2250,00;0,00;2250,00;0,00;0,00;0,00;2;ITEM019;MERCADORIA SINTETICA C 0231;ITEM OU SERVICO SINTETICO 019;84000019;;;00;1203,50;8,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;01;1203,50;;1,6500;;19,86;01;1203,50;;7,6000;;91,47;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;20117;1;35260899000000050001554170000201171700201172;11/08/2026;11/08/2026;3883,50;0,00;3883,50;0,00;0,00;0,00;1;ITEM020;MERCADORIA SINTETICA C 0232;ITEM OU SERVICO SINTETICO 020;84000020;;;00;1137,50;1,000;UN;0,00;;6102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 6.501, 6.502, 6.504 e 6.505.;;;;;;;;;;;;;02;1137,50;;1,6500;;18,77;02;1137,50;;7,6000;;86,45;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;20117;1;35260899000000050001554170000201171700201172;11/08/2026;11/08/2026;3883,50;0,00;3883,50;0,00;0,00;0,00;2;ITEM001;MERCADORIA SINTETICA C 0233;ITEM OU SERVICO SINTETICO 001;;;;09;1294,50;2,000;UN;0,00;;6404;Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente.;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;20117;1;35260899000000050001554170000201171700201172;11/08/2026;11/08/2026;3883,50;0,00;3883,50;0,00;0,00;0,00;3;ITEM002;MERCADORIA SINTETICA C 0234;ITEM OU SERVICO SINTETICO 002;;;;09;1451,50;3,000;UN;0,00;;5101;Venda de produção do estabelecimento.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART006;99000000060001;;FORNECEDOR SINTETICO 006;SP;20118;1;35260899000000060001554180000201181700201180;14/08/2026;14/08/2026;1228,50;0,00;1228,50;0,00;0,00;0,00;1;ITEM003;MERCADORIA SINTETICA C 0235;ITEM OU SERVICO SINTETICO 003;;;;09;1228,50;4,000;UN;0,00;;5102;Venda de mercadoria adquirida ou recebida de terceiros, ou qualquer venda de mercadoria efetuada pelo MEI com exceção das saídas classificadas nos códigos 5.501, 5.502, 5.504 e 5.505.;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART007;99000000070001;;FORNECEDOR SINTETICO 007;RJ;20119;1;35260899000000070001554190000201191700201197;17/08/2026;17/08/2026;2796,00;0,00;2796,00;0,00;0,00;0,00;1;ITEM004;MERCADORIA SINTETICA C 0236;ITEM OU SERVICO SINTETICO 004;;;;09;1319,50;5,000;UN;0,00;;5405;Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído.;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;1;00;PART007;99000000070001;;FORNECEDOR SINTETICO 007;RJ;20119;1;35260899000000070001554190000201191700201197;17/08/2026;17/08/2026;2796,00;0,00;2796,00;0,00;0,00;0,00;2;ITEM005;MERCADORIA SINTETICA C 0237;ITEM OU SERVICO SINTETICO 005;;;;09;1476,50;6,000;UN;0,00;;6101;Venda de produção do estabelecimento.;;;;;;;;;;;;;49;1476,50;;1,6500;;24,36;49;1476,50;;7,6000;;112,21;CTA_MERC;Débito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20120;1;35260899000000080001554200000201201700201205;20/08/2026;20/08/2026;4702,50;0,00;4702,50;0,00;0,00;0,00;1;ITEM006;MERCADORIA SINTETICA C 0238;ITEM OU SERVICO SINTETICO 006;;;;09;1410,50;7,000;UN;0,00;;2102;Compra para comercialização.;;;;;;;;;;;;;50;1410,50;;1,6500;;23,27;50;1410,50;;7,6000;;107,20;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20120;1;35260899000000080001554200000201201700201205;20/08/2026;20/08/2026;4702,50;0,00;4702,50;0,00;0,00;0,00;2;ITEM007;MERCADORIA SINTETICA C 0239;ITEM OU SERVICO SINTETICO 007;;;;09;1567,50;8,000;UN;0,00;;2403;Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.;;;;;;;;;;;;;51;1567,50;;1,6500;;25,86;51;1567,50;;7,6000;;119,13;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;C100/C170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;20120;1;35260899000000080001554200000201201700201205;20/08/2026;20/08/2026;4702,50;0,00;4702,50;0,00;0,00;0,00;3;ITEM008;MERCADORIA SINTETICA C 0240;ITEM OU SERVICO SINTETICO 008;;;;09;1724,50;1,000;UN;0,00;;1101;Compra para industrialização ou produção rural.;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_MERC;Crédito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000003;;;22/08/2026;22/08/2026;;;518,25;;;;;;OPERACAO SINTETICA F100 0003;;;31;;;;;;;04;;;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000006;;;12/08/2026;12/08/2026;;;911,25;;;;;;OPERACAO SINTETICA F100 0006;;;31;;;;;;;14;;;;;;;;;;;;;;;49;911,25;;1,6500;;15,04;49;911,25;;7,6000;;69,26;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000009;;;02/08/2026;02/08/2026;;;1304,25;;;;;;OPERACAO SINTETICA F100 0009;;;31;;;;;;;18;;;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000012;;;23/08/2026;23/08/2026;;;1697,25;;;;;;OPERACAO SINTETICA F100 0012;;;31;;;;;;;03;;;;;;;;;;;;;;;98;1697,25;;1,6500;;28,00;98;1697,25;;7,6000;;128,99;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000015;;;13/08/2026;13/08/2026;;;2090,25;;;;;;OPERACAO SINTETICA F100 0015;;;31;;;;;;;13;;;;;;;;;;;;;;;02;2090,25;;1,6500;;34,49;02;2090,25;;7,6000;;158,86;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000018;;;03/08/2026;03/08/2026;;;2483,25;;;;;;OPERACAO SINTETICA F100 0018;;;31;;;;;;;17;;;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000021;;;24/08/2026;24/08/2026;;;2876,25;;;;;;OPERACAO SINTETICA F100 0021;;;31;;;;;;;02;;;;;;;;;;;;;;;50;2876,25;;1,6500;;47,46;50;2876,25;;7,6000;;218,60;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000024;;;14/08/2026;14/08/2026;;;3269,25;;;;;;OPERACAO SINTETICA F100 0024;;;31;;;;;;;09;;;;;;;;;;;;;;;70;3269,25;;1,6500;;53,94;70;3269,25;;7,6000;;248,46;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000027;;;04/08/2026;04/08/2026;;;3662,25;;;;;;OPERACAO SINTETICA F100 0027;;;31;;;;;;;16;;;;;;;;;;;;;;;99;3662,25;;1,6500;;60,43;99;3662,25;;7,6000;;278,33;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000030;;;25/08/2026;25/08/2026;;;4055,25;;;;;;OPERACAO SINTETICA F100 0030;;;31;;;;;;;01;;;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000033;;;15/08/2026;15/08/2026;;;4448,25;;;;;;OPERACAO SINTETICA F100 0033;;;31;;;;;;;04;;;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000036;;;05/08/2026;05/08/2026;;;4841,25;;;;;;OPERACAO SINTETICA F100 0036;;;31;;;;;;;14;;;;;;;;;;;;;;;51;4841,25;;1,6500;;79,88;51;4841,25;;7,6000;;367,94;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000039;;;26/08/2026;26/08/2026;;;5234,25;;;;;;OPERACAO SINTETICA F100 0039;;;31;;;;;;;18;;;;;;;;;;;;;;;73;5234,25;;1,6500;;86,37;73;5234,25;;7,6000;;397,80;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000042;;;16/08/2026;16/08/2026;;;5627,25;;;;;;OPERACAO SINTETICA F100 0042;;;31;;;;;;;03;;;;;;;;;;;;;;;01;5627,25;;1,6500;;92,85;01;5627,25;;7,6000;;427,67;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000045;;;06/08/2026;06/08/2026;;;6020,25;;;;;;OPERACAO SINTETICA F100 0045;;;31;;;;;;;13;;;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000048;;;27/08/2026;27/08/2026;;;6413,25;;;;;;OPERACAO SINTETICA F100 0048;;;31;;;;;;;17;;;;;;;;;;;;;;;49;6413,25;;1,6500;;105,82;49;6413,25;;7,6000;;487,41;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000051;;;17/08/2026;17/08/2026;;;306,25;;;;;;OPERACAO SINTETICA F100 0051;;;31;;;;;;;02;;;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000054;;;07/08/2026;07/08/2026;;;699,25;;;;;;OPERACAO SINTETICA F100 0054;;;31;;;;;;;09;;;;;;;;;;;;;;;98;699,25;;1,6500;;11,54;98;699,25;;7,6000;;53,14;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000057;;;28/08/2026;28/08/2026;;;1092,25;;;;;;OPERACAO SINTETICA F100 0057;;;31;;;;;;;16;;;;;;;;;;;;;;;02;1092,25;;1,6500;;18,02;02;1092,25;;7,6000;;83,01;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000060;;;18/08/2026;18/08/2026;;;1485,25;;;;;;OPERACAO SINTETICA F100 0060;;;31;;;;;;;01;;;;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000063;;;08/08/2026;08/08/2026;;;1878,25;;;;;;OPERACAO SINTETICA F100 0063;;;31;;;;;;;04;;;;;;;;;;;;;;;50;1878,25;;1,6500;;30,99;50;1878,25;;7,6000;;142,75;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000066;;;29/08/2026;29/08/2026;;;2271,25;;;;;;OPERACAO SINTETICA F100 0066;;;31;;;;;;;14;;;;;;;;;;;;;;;70;2271,25;;1,6500;;37,48;70;2271,25;;7,6000;;172,62;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000069;;;19/08/2026;19/08/2026;;;2664,25;;;;;;OPERACAO SINTETICA F100 0069;;;31;;;;;;;18;;;;;;;;;;;;;;;99;2664,25;;1,6500;;43,96;99;2664,25;;7,6000;;202,48;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000072;;;09/08/2026;09/08/2026;;;3057,25;;;;;;OPERACAO SINTETICA F100 0072;;;31;;;;;;;03;;;;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000075;;;30/08/2026;30/08/2026;;;3450,25;;;;;;OPERACAO SINTETICA F100 0075;;;31;;;;;;;13;;;;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000078;;;20/08/2026;20/08/2026;;;3843,25;;;;;;OPERACAO SINTETICA F100 0078;;;31;;;;;;;17;;;;;;;;;;;;;;;51;3843,25;;1,6500;;63,41;51;3843,25;;7,6000;;292,09;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000081;;;10/08/2026;10/08/2026;;;4236,25;;;;;;OPERACAO SINTETICA F100 0081;;;31;;;;;;;02;;;;;;;;;;;;;;;73;4236,25;;1,6500;;69,90;73;4236,25;;7,6000;;321,96;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000084;;;31/08/2026;31/08/2026;;;4629,25;;;;;;OPERACAO SINTETICA F100 0084;;;31;;;;;;;09;;;;;;;;;;;;;;;01;4629,25;;1,6500;;76,38;01;4629,25;;7,6000;;351,82;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000087;;;21/08/2026;21/08/2026;;;5022,25;;;;;;OPERACAO SINTETICA F100 0087;;;31;;;;;;;16;;;;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000090;;;11/08/2026;11/08/2026;;;5415,25;;;;;;OPERACAO SINTETICA F100 0090;;;31;;;;;;;01;;;;;;;;;;;;;;;49;5415,25;;1,6500;;89,35;49;5415,25;;7,6000;;411,56;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000093;;;01/08/2026;01/08/2026;;;5808,25;;;;;;OPERACAO SINTETICA F100 0093;;;31;;;;;;;04;;;;;;;;;;;;;;;60;0,00;;0,0000;;0,00;60;0,00;;0,0000;;0,00;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;DOC-F100-000096;;;22/08/2026;22/08/2026;;;6201,25;;;;;;OPERACAO SINTETICA F100 0096;;;31;;;;;;;14;;;;;;;;;;;;;;;98;6201,25;;1,6500;;102,32;98;6201,25;;7,6000;;471,30;CTA_OUTRAS;Débito
99999999000199;01/08/2026 a 31/08/2026;F100;1;;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;DOC-F100-000099;;;12/08/2026;12/08/2026;;;6594,25;;;;;;OPERACAO SINTETICA F100 0099;;;31;;;;;;;18;;;;;;;;;;;;;;;02;6594,25;;1,6500;;108,81;02;6594,25;;7,6000;;501,16;CTA_OUTRAS;Débito
